OrderID,DateKey,ProductID,ChannelID,CampaignID,Quantity,UnitPrice,DiscountPct,Revenue,COGS,GrossProfit
ORD-13073,20230630,P003,CH01,CAM002,1,65.0,0,65.0,25.78,39.22
ORD-13074,20230630,P013,CH04,CAM002,1,25.0,0,25.0,9.54,15.46
ORD-13075,20230630,P013,CH01,CAM002,2,25.0,0,50.0,17.94,32.06
ORD-13076,20230630,P004,CH04,CAM002,1,35.0,0,35.0,14.4,20.6
ORD-13077,20230630,P013,CH08,CAM002,2,25.0,20.0,40.0,13.45,26.55
ORD-13078,20230630,P006,CH01,CAM002,2,22.0,5.0,41.8,15.38,26.42
ORD-13079,20230630,P015,CH05,CAM002,1,75.0,0,75.0,26.92,48.08
ORD-13080,20230630,P013,CH03,CAM002,2,25.0,10.0,45.0,16.21,28.79
ORD-13081,20230630,P003,CH01,CAM002,2,65.0,10.0,117.0,46.19,70.81
ORD-13082,20230630,P002,CH08,CAM002,2,34.0,10.0,61.2,25.3,35.9
ORD-13083,20230630,P013,CH03,CAM002,2,25.0,0,50.0,19.21,30.79
ORD-13084,20230630,P004,CH07,CAM002,1,35.0,0,35.0,13.2,21.8
ORD-13085,20230630,P001,CH08,CAM002,3,29.0,5.0,82.65,29.88,52.77
ORD-13086,20230630,P014,CH01,CAM002,1,18.0,0,18.0,6.0,12.0
ORD-13087,20230630,P002,CH04,CAM002,2,34.0,0,68.0,22.68,45.32
ORD-13088,20230630,P008,CH04,CAM002,2,28.0,10.0,50.4,16.73,33.67
ORD-13089,20230630,P013,CH01,CAM002,3,25.0,0,75.0,26.34,48.66
ORD-13090,20230630,P014,CH03,CAM002,1,18.0,0,18.0,7.45,10.55
ORD-13091,20230701,P011,CH08,CAM002,1,29.0,0,29.0,10.38,18.62
ORD-13092,20230701,P003,CH02,CAM002,3,65.0,20.0,156.0,65.13,90.87
ORD-13093,20230701,P006,CH01,CAM002,1,22.0,0,22.0,7.09,14.91
ORD-13094,20230701,P005,CH02,CAM002,2,26.0,15.0,44.2,18.26,25.94
ORD-13095,20230701,P010,CH04,CAM002,1,55.0,0,55.0,22.96,32.04
ORD-13096,20230702,P002,CH01,CAM002,1,34.0,10.0,30.6,10.5,20.1
ORD-13097,20230702,P005,CH02,CAM002,2,26.0,10.0,46.8,19.25,27.55
ORD-13098,20230702,P002,CH06,CAM002,1,34.0,5.0,32.3,12.57,19.73
ORD-13099,20230702,P005,CH07,CAM002,2,26.0,0,52.0,18.74,33.26
ORD-13100,20230702,P015,CH01,CAM002,3,75.0,0,225.0,86.8,138.2
ORD-13101,20230702,P005,CH05,CAM002,1,26.0,0,26.0,10.78,15.22
ORD-13102,20230702,P001,CH01,CAM002,1,29.0,0,29.0,10.33,18.67
ORD-13103,20230702,P009,CH01,CAM002,1,120.0,15.0,102.0,41.77,60.23
ORD-13104,20230702,P004,CH01,CAM002,1,35.0,5.0,33.25,12.53,20.72
ORD-13105,20230702,P014,CH01,CAM002,2,18.0,0,36.0,14.14,21.86
ORD-13106,20230702,P003,CH01,CAM002,4,65.0,15.0,221.0,81.98,139.02
ORD-13107,20230702,P007,CH01,CAM002,1,38.0,0,38.0,15.18,22.82
ORD-13108,20230702,P013,CH06,CAM002,1,25.0,0,25.0,9.07,15.93
ORD-13109,20230702,P010,CH04,CAM002,1,55.0,5.0,52.25,18.52,33.73
ORD-13110,20230703,P007,CH08,CAM002,1,38.0,5.0,36.1,12.52,23.58
ORD-13111,20230703,P010,CH06,CAM002,1,55.0,0,55.0,21.17,33.83
ORD-13112,20230703,P008,CH01,CAM002,1,28.0,5.0,26.6,10.5,16.1
ORD-13113,20230703,P012,CH01,CAM002,1,31.0,5.0,29.45,9.78,19.67
ORD-13114,20230703,P011,CH01,CAM002,2,29.0,0,58.0,20.01,37.99
ORD-13115,20230703,P001,CH05,CAM002,2,29.0,0,58.0,19.83,38.17
ORD-13116,20230703,P002,CH04,CAM002,2,34.0,10.0,61.2,24.66,36.54
ORD-13117,20230703,P001,CH03,CAM002,1,29.0,0,29.0,9.71,19.29
ORD-13118,20230703,P011,CH05,CAM002,3,29.0,0,87.0,31.42,55.58
ORD-13119,20230703,P011,CH03,CAM002,1,29.0,5.0,27.55,11.18,16.37
ORD-13120,20230704,P004,CH06,CAM002,3,35.0,5.0,99.75,36.81,62.94
ORD-13121,20230704,P005,CH03,CAM002,1,26.0,0,26.0,8.73,17.27
ORD-13122,20230704,P013,CH07,CAM002,1,25.0,0,25.0,8.72,16.28
ORD-13123,20230704,P007,CH01,CAM002,1,38.0,0,38.0,12.83,25.17
ORD-13124,20230704,P013,CH01,CAM002,2,25.0,5.0,47.5,17.99,29.51
ORD-13125,20230704,P006,CH02,CAM002,1,22.0,0,22.0,8.94,13.06
ORD-13126,20230704,P014,CH03,CAM002,1,18.0,0,18.0,6.16,11.84
ORD-13127,20230704,P015,CH01,CAM002,2,75.0,5.0,142.5,51.08,91.42
ORD-13128,20230704,P009,CH03,CAM002,3,120.0,0,360.0,141.16,218.84
ORD-13129,20230704,P009,CH02,CAM002,1,120.0,15.0,102.0,37.91,64.09
ORD-13130,20230704,P005,CH05,CAM002,1,26.0,5.0,24.7,10.09,14.61
ORD-13131,20230704,P004,CH07,CAM002,1,35.0,0,35.0,14.55,20.45
ORD-13132,20230704,P015,CH04,CAM002,2,75.0,10.0,135.0,50.35,84.65
ORD-13133,20230704,P003,CH04,CAM002,4,65.0,0,260.0,108.12,151.88
ORD-13134,20230704,P006,CH05,CAM002,2,22.0,0,44.0,15.58,28.42
ORD-13135,20230704,P008,CH01,CAM002,1,28.0,0,28.0,11.1,16.9
ORD-13136,20230705,P005,CH04,CAM002,1,26.0,0,26.0,9.37,16.63
ORD-13137,20230705,P014,CH08,CAM002,2,18.0,0,36.0,12.89,23.11
ORD-13138,20230705,P010,CH01,CAM002,1,55.0,0,55.0,19.45,35.55
ORD-13139,20230705,P008,CH05,CAM002,1,28.0,0,28.0,10.17,17.83
ORD-13140,20230705,P009,CH01,CAM002,1,120.0,5.0,114.0,38.04,75.96
ORD-13141,20230705,P007,CH06,CAM002,1,38.0,0,38.0,15.94,22.06
ORD-13142,20230705,P002,CH01,CAM002,4,34.0,5.0,129.2,50.63,78.57
ORD-13143,20230705,P004,CH05,CAM002,1,35.0,0,35.0,12.1,22.9
ORD-13144,20230705,P015,CH04,CAM002,1,75.0,0,75.0,28.41,46.59
ORD-13145,20230705,P008,CH07,CAM002,1,28.0,15.0,23.8,9.07,14.73
ORD-13146,20230705,P002,CH06,CAM002,2,34.0,5.0,64.6,24.74,39.86
ORD-13147,20230705,P013,CH01,CAM002,1,25.0,0,25.0,8.42,16.58
ORD-13148,20230705,P013,CH04,CAM002,1,25.0,10.0,22.5,9.04,13.46
ORD-13149,20230705,P004,CH05,CAM002,3,35.0,0,105.0,38.89,66.11
ORD-13150,20230705,P004,CH07,CAM002,1,35.0,0,35.0,12.42,22.58
ORD-13151,20230705,P006,CH05,CAM002,2,22.0,0,44.0,17.33,26.67
ORD-13152,20230705,P011,CH04,CAM002,2,29.0,0,58.0,23.33,34.67
ORD-13153,20230706,P003,CH01,CAM002,1,65.0,0,65.0,23.8,41.2
ORD-13154,20230706,P011,CH03,CAM002,2,29.0,0,58.0,22.77,35.23
ORD-13155,20230706,P012,CH01,CAM002,2,31.0,15.0,52.7,18.44,34.26
ORD-13156,20230706,P011,CH03,CAM002,2,29.0,10.0,52.2,17.53,34.67
ORD-13157,20230706,P007,CH01,CAM002,1,38.0,5.0,36.1,14.02,22.08
ORD-13158,20230706,P015,CH03,CAM002,1,75.0,0,75.0,24.55,50.45
ORD-13159,20230706,P007,CH01,CAM002,1,38.0,10.0,34.2,11.85,22.35
ORD-13160,20230706,P009,CH05,CAM002,3,120.0,5.0,342.0,140.25,201.75
ORD-13161,20230706,P010,CH07,CAM002,3,55.0,20.0,132.0,53.94,78.06
ORD-13162,20230706,P003,CH06,CAM002,2,65.0,5.0,123.5,42.18,81.32
ORD-13163,20230706,P008,CH03,CAM002,2,28.0,10.0,50.4,17.54,32.86
ORD-13164,20230706,P005,CH04,CAM002,3,26.0,10.0,70.2,28.33,41.87
ORD-13165,20230706,P004,CH03,CAM002,1,35.0,5.0,33.25,13.72,19.53
ORD-13166,20230706,P014,CH04,CAM002,2,18.0,0,36.0,11.71,24.29
ORD-13167,20230707,P012,CH05,CAM002,3,31.0,0,93.0,34.22,58.78
ORD-13168,20230707,P015,CH04,CAM002,2,75.0,10.0,135.0,43.91,91.09
ORD-13169,20230707,P003,CH04,CAM002,1,65.0,0,65.0,26.7,38.3
ORD-13170,20230707,P009,CH06,CAM002,1,120.0,0,120.0,44.87,75.13
ORD-13171,20230707,P002,CH02,CAM002,1,34.0,0,34.0,12.01,21.99
ORD-13172,20230707,P003,CH06,CAM002,1,65.0,0,65.0,26.25,38.75
ORD-13173,20230707,P003,CH06,CAM002,1,65.0,5.0,61.75,22.96,38.79
ORD-13174,20230707,P010,CH03,CAM002,1,55.0,5.0,52.25,17.14,35.11
ORD-13175,20230707,P013,CH02,CAM002,1,25.0,0,25.0,10.12,14.88
ORD-13176,20230707,P001,CH01,CAM002,1,29.0,0,29.0,11.21,17.79
ORD-13177,20230707,P001,CH06,CAM002,2,29.0,0,58.0,19.52,38.48
ORD-13178,20230707,P012,CH06,CAM002,2,31.0,0,62.0,21.02,40.98
ORD-13179,20230707,P013,CH01,CAM002,2,25.0,5.0,47.5,16.96,30.54
ORD-13180,20230707,P013,CH04,CAM002,4,25.0,0,100.0,33.5,66.5
ORD-13181,20230707,P006,CH02,CAM002,2,22.0,10.0,39.6,14.67,24.93
ORD-13182,20230708,P003,CH01,CAM002,2,65.0,5.0,123.5,46.64,76.86
ORD-13183,20230708,P008,CH02,CAM002,1,28.0,10.0,25.2,8.44,16.76
ORD-13184,20230708,P014,CH05,CAM002,1,18.0,10.0,16.2,5.69,10.51
ORD-13185,20230708,P008,CH01,CAM002,1,28.0,0,28.0,10.64,17.36
ORD-13186,20230708,P001,CH04,CAM002,3,29.0,0,87.0,33.38,53.62
ORD-13187,20230708,P002,CH02,CAM002,1,34.0,5.0,32.3,11.64,20.66
ORD-13188,20230708,P010,CH01,CAM002,1,55.0,10.0,49.5,18.37,31.13
ORD-13189,20230708,P006,CH02,CAM002,1,22.0,0,22.0,7.41,14.59
ORD-13190,20230708,P010,CH02,CAM002,1,55.0,10.0,49.5,18.93,30.57
ORD-13191,20230708,P001,CH03,CAM002,1,29.0,5.0,27.55,10.51,17.04
ORD-13192,20230708,P008,CH04,CAM002,2,28.0,0,56.0,21.42,34.58
ORD-13193,20230708,P011,CH08,CAM002,3,29.0,5.0,82.65,27.49,55.16
ORD-13194,20230708,P001,CH02,CAM002,1,29.0,0,29.0,10.42,18.58
ORD-13195,20230709,P014,CH04,CAM002,3,18.0,15.0,45.9,18.08,27.82
ORD-13196,20230709,P005,CH04,CAM002,1,26.0,15.0,22.1,7.46,14.64
ORD-13197,20230709,P008,CH03,CAM002,3,28.0,5.0,79.8,28.55,51.25
ORD-13198,20230709,P013,CH01,CAM002,2,25.0,0,50.0,17.21,32.79
ORD-13199,20230709,P011,CH01,CAM002,2,29.0,5.0,55.1,19.26,35.84
ORD-13200,20230709,P003,CH04,CAM002,2,65.0,5.0,123.5,43.32,80.18
ORD-13201,20230709,P005,CH01,CAM002,1,26.0,0,26.0,10.18,15.82
ORD-13202,20230709,P006,CH05,CAM002,3,22.0,0,66.0,21.81,44.19
ORD-13203,20230709,P013,CH02,CAM002,1,25.0,0,25.0,8.98,16.02
ORD-13204,20230709,P011,CH02,CAM002,1,29.0,10.0,26.1,10.33,15.77
ORD-13205,20230709,P014,CH06,CAM002,1,18.0,10.0,16.2,6.35,9.85
ORD-13206,20230709,P006,CH02,CAM002,2,22.0,0,44.0,18.3,25.7
ORD-13207,20230709,P015,CH05,CAM002,2,75.0,0,150.0,52.62,97.38
ORD-13208,20230709,P013,CH02,CAM002,1,25.0,5.0,23.75,9.53,14.22
ORD-13209,20230709,P009,CH07,CAM002,1,120.0,0,120.0,39.71,80.29
ORD-13210,20230709,P004,CH04,CAM002,1,35.0,0,35.0,14.64,20.36
ORD-13211,20230709,P006,CH05,CAM002,1,22.0,5.0,20.9,8.15,12.75
ORD-13212,20230710,P005,CH04,CAM002,1,26.0,15.0,22.1,7.6,14.5
ORD-13213,20230710,P015,CH01,CAM002,4,75.0,10.0,270.0,91.65,178.35
ORD-13214,20230710,P009,CH02,CAM002,1,120.0,10.0,108.0,38.82,69.18
ORD-13215,20230710,P004,CH06,CAM002,2,35.0,0,70.0,27.38,42.62
ORD-13216,20230710,P008,CH04,CAM002,2,28.0,10.0,50.4,18.87,31.53
ORD-13217,20230710,P010,CH08,CAM002,1,55.0,0,55.0,21.33,33.67
ORD-13218,20230710,P008,CH01,CAM002,1,28.0,0,28.0,9.59,18.41
ORD-13219,20230710,P015,CH03,CAM002,1,75.0,0,75.0,24.63,50.37
ORD-13220,20230710,P013,CH04,CAM002,1,25.0,10.0,22.5,7.94,14.56
ORD-13221,20230710,P007,CH01,CAM002,4,38.0,15.0,129.2,51.41,77.79
ORD-13222,20230710,P012,CH06,CAM002,3,31.0,0,93.0,31.48,61.52
ORD-13223,20230710,P014,CH01,CAM002,2,18.0,5.0,34.2,12.09,22.11
ORD-13224,20230711,P007,CH01,CAM002,1,38.0,5.0,36.1,14.89,21.21
ORD-13225,20230711,P004,CH04,CAM002,1,35.0,5.0,33.25,12.29,20.96
ORD-13226,20230711,P012,CH02,CAM002,4,31.0,0,124.0,48.67,75.33
ORD-13227,20230711,P007,CH07,CAM002,3,38.0,5.0,108.3,38.9,69.4
ORD-13228,20230711,P010,CH05,CAM002,1,55.0,0,55.0,19.31,35.69
ORD-13229,20230711,P002,CH06,CAM002,3,34.0,5.0,96.9,36.58,60.32
ORD-13230,20230711,P002,CH04,CAM002,1,34.0,0,34.0,12.5,21.5
ORD-13231,20230711,P014,CH01,CAM002,1,18.0,20.0,14.4,4.89,9.51
ORD-13232,20230711,P014,CH05,CAM002,3,18.0,5.0,51.3,19.01,32.29
ORD-13233,20230711,P002,CH01,CAM002,1,34.0,0,34.0,11.14,22.86
ORD-13234,20230711,P005,CH07,CAM002,2,26.0,15.0,44.2,15.44,28.76
ORD-13235,20230712,P012,CH01,CAM002,1,31.0,0,31.0,12.38,18.62
ORD-13236,20230712,P004,CH03,CAM002,1,35.0,0,35.0,13.97,21.03
ORD-13237,20230712,P001,CH03,CAM002,1,29.0,10.0,26.1,9.47,16.63
ORD-13238,20230712,P014,CH01,CAM002,1,18.0,0,18.0,7.54,10.46
ORD-13239,20230712,P009,CH07,CAM002,1,120.0,0,120.0,45.69,74.31
ORD-13240,20230712,P014,CH06,CAM002,1,18.0,0,18.0,6.58,11.42
ORD-13241,20230712,P006,CH07,CAM002,1,22.0,20.0,17.6,6.98,10.62
ORD-13242,20230712,P005,CH07,CAM002,1,26.0,10.0,23.4,8.68,14.72
ORD-13243,20230712,P003,CH03,CAM002,1,65.0,5.0,61.75,22.76,38.99
ORD-13244,20230712,P013,CH04,CAM002,3,25.0,5.0,71.25,29.81,41.44
ORD-13245,20230713,P014,CH02,CAM002,2,18.0,0,36.0,12.39,23.61
ORD-13246,20230713,P015,CH04,CAM002,2,75.0,20.0,120.0,47.76,72.24
ORD-13247,20230713,P006,CH02,CAM002,1,22.0,5.0,20.9,7.84,13.06
ORD-13248,20230713,P015,CH04,CAM002,1,75.0,0,75.0,28.84,46.16
ORD-13249,20230713,P010,CH05,CAM002,1,55.0,5.0,52.25,19.08,33.17
ORD-13250,20230713,P012,CH01,CAM002,2,31.0,5.0,58.9,24.7,34.2
ORD-13251,20230713,P010,CH05,CAM002,2,55.0,0,110.0,37.2,72.8
ORD-13252,20230713,P001,CH05,CAM002,1,29.0,0,29.0,11.62,17.38
ORD-13253,20230713,P007,CH05,CAM002,2,38.0,5.0,72.2,27.62,44.58
ORD-13254,20230713,P013,CH04,CAM002,2,25.0,15.0,42.5,16.39,26.11
ORD-13255,20230713,P014,CH04,CAM002,2,18.0,5.0,34.2,13.44,20.76
ORD-13256,20230713,P011,CH05,CAM002,3,29.0,0,87.0,32.38,54.62
ORD-13257,20230713,P003,CH04,CAM002,1,65.0,0,65.0,26.99,38.01
ORD-13258,20230714,P002,CH02,CAM002,2,34.0,15.0,57.8,21.79,36.01
ORD-13259,20230714,P013,CH08,CAM002,1,25.0,0,25.0,8.48,16.52
ORD-13260,20230714,P003,CH06,CAM002,2,65.0,0,130.0,51.75,78.25
ORD-13261,20230714,P013,CH08,CAM002,1,25.0,5.0,23.75,9.83,13.92
ORD-13262,20230714,P007,CH04,CAM002,1,38.0,5.0,36.1,12.11,23.99
ORD-13263,20230714,P011,CH01,CAM002,2,29.0,20.0,46.4,14.99,31.41
ORD-13264,20230714,P008,CH01,CAM002,1,28.0,5.0,26.6,11.16,15.44
ORD-13265,20230714,P004,CH03,CAM002,1,35.0,5.0,33.25,12.64,20.61
ORD-13266,20230714,P006,CH04,CAM002,3,22.0,5.0,62.7,24.19,38.51
ORD-13267,20230714,P009,CH05,CAM002,3,120.0,20.0,288.0,116.01,171.99
ORD-13268,20230714,P015,CH02,CAM002,1,75.0,5.0,71.25,29.79,41.46
ORD-13269,20230714,P015,CH04,CAM002,2,75.0,0,150.0,56.24,93.76
ORD-13270,20230714,P014,CH05,CAM002,1,18.0,10.0,16.2,6.07,10.13
ORD-13271,20230714,P003,CH03,CAM002,1,65.0,10.0,58.5,20.96,37.54
ORD-13272,20230715,P007,CH02,CAM002,2,38.0,15.0,64.6,22.07,42.53
ORD-13273,20230715,P009,CH03,CAM002,1,120.0,5.0,114.0,44.3,69.7
ORD-13274,20230715,P003,CH05,CAM002,2,65.0,0,130.0,45.98,84.02
ORD-13275,20230715,P015,CH05,CAM002,1,75.0,0,75.0,26.0,49.0
ORD-13276,20230715,P009,CH01,CAM002,2,120.0,10.0,216.0,87.47,128.53
ORD-13277,20230715,P005,CH04,CAM002,1,26.0,0,26.0,10.81,15.19
ORD-13278,20230715,P008,CH05,CAM002,1,28.0,5.0,26.6,9.88,16.72
ORD-13279,20230715,P010,CH02,CAM002,3,55.0,0,165.0,53.71,111.29
ORD-13280,20230715,P014,CH08,CAM002,1,18.0,0,18.0,5.91,12.09
ORD-13281,20230715,P004,CH06,CAM002,1,35.0,20.0,28.0,11.35,16.65
ORD-13282,20230715,P001,CH07,CAM002,1,29.0,0,29.0,11.16,17.84
ORD-13283,20230715,P002,CH02,CAM002,2,34.0,15.0,57.8,20.35,37.45
ORD-13284,20230715,P008,CH03,CAM002,1,28.0,5.0,26.6,9.03,17.57
ORD-13285,20230715,P010,CH07,CAM002,2,55.0,5.0,104.5,33.97,70.53
ORD-13286,20230715,P006,CH01,CAM002,1,22.0,0,22.0,8.13,13.87
ORD-13287,20230715,P008,CH04,CAM002,1,28.0,0,28.0,11.6,16.4
ORD-13288,20230715,P015,CH01,CAM002,1,75.0,15.0,63.75,24.68,39.07
ORD-13289,20230716,P009,CH05,CAM002,2,120.0,0,240.0,91.81,148.19
ORD-13290,20230716,P008,CH07,CAM002,3,28.0,20.0,67.2,25.3,41.9
ORD-13291,20230716,P015,CH04,CAM002,2,75.0,0,150.0,53.96,96.04
ORD-13292,20230716,P009,CH04,CAM002,1,120.0,20.0,96.0,32.63,63.37
ORD-13293,20230716,P008,CH01,CAM002,3,28.0,20.0,67.2,23.62,43.58
ORD-13294,20230716,P012,CH07,CAM002,1,31.0,15.0,26.35,9.49,16.86
ORD-13295,20230716,P008,CH04,CAM002,1,28.0,0,28.0,11.34,16.66
ORD-13296,20230716,P015,CH07,CAM002,2,75.0,0,150.0,50.45,99.55
ORD-13297,20230716,P007,CH01,CAM002,2,38.0,0,76.0,28.22,47.78
ORD-13298,20230716,P011,CH02,CAM002,1,29.0,5.0,27.55,11.51,16.04
ORD-13299,20230716,P007,CH01,CAM002,1,38.0,0,38.0,14.7,23.3
ORD-13300,20230717,P005,CH02,CAM002,2,26.0,10.0,46.8,15.77,31.03
ORD-13301,20230717,P010,CH02,CAM002,1,55.0,0,55.0,20.41,34.59
ORD-13302,20230717,P014,CH01,CAM002,1,18.0,20.0,14.4,4.95,9.45
ORD-13303,20230717,P004,CH04,CAM002,3,35.0,0,105.0,39.21,65.79
ORD-13304,20230717,P015,CH01,CAM002,1,75.0,10.0,67.5,26.1,41.4
ORD-13305,20230717,P003,CH07,CAM002,1,65.0,10.0,58.5,22.46,36.04
ORD-13306,20230717,P015,CH03,CAM002,2,75.0,5.0,142.5,48.2,94.3
ORD-13307,20230717,P011,CH01,CAM002,1,29.0,20.0,23.2,7.82,15.38
ORD-13308,20230717,P009,CH02,CAM002,2,120.0,10.0,216.0,83.95,132.05
ORD-13309,20230717,P008,CH01,CAM002,1,28.0,10.0,25.2,10.27,14.93
ORD-13310,20230717,P009,CH01,CAM002,1,120.0,5.0,114.0,42.68,71.32
ORD-13311,20230717,P006,CH03,CAM002,1,22.0,5.0,20.9,7.63,13.27
ORD-13312,20230718,P012,CH04,CAM002,2,31.0,0,62.0,24.06,37.94
ORD-13313,20230718,P002,CH03,CAM002,2,34.0,0,68.0,28.14,39.86
ORD-13314,20230718,P004,CH07,CAM002,1,35.0,10.0,31.5,12.79,18.71
ORD-13315,20230718,P001,CH02,CAM002,1,29.0,5.0,27.55,9.05,18.5
ORD-13316,20230718,P014,CH01,CAM002,1,18.0,0,18.0,6.97,11.03
ORD-13317,20230718,P002,CH08,CAM002,2,34.0,5.0,64.6,20.77,43.83
ORD-13318,20230718,P006,CH04,CAM002,1,22.0,0,22.0,7.62,14.38
ORD-13319,20230718,P010,CH01,CAM002,1,55.0,5.0,52.25,21.62,30.63
ORD-13320,20230718,P002,CH08,CAM002,1,34.0,5.0,32.3,13.47,18.83
ORD-13321,20230718,P013,CH04,CAM002,1,25.0,5.0,23.75,9.43,14.32
ORD-13322,20230718,P005,CH01,CAM002,2,26.0,5.0,49.4,19.68,29.72
ORD-13323,20230718,P014,CH01,CAM002,1,18.0,15.0,15.3,4.95,10.35
ORD-13324,20230718,P006,CH05,CAM002,4,22.0,5.0,83.6,28.67,54.93
ORD-13325,20230718,P014,CH04,CAM002,4,18.0,5.0,68.4,26.62,41.78
ORD-13326,20230719,P009,CH08,CAM002,2,120.0,0,240.0,91.33,148.67
ORD-13327,20230719,P014,CH05,CAM002,1,18.0,5.0,17.1,6.58,10.52
ORD-13328,20230719,P005,CH02,CAM002,2,26.0,5.0,49.4,20.56,28.84
ORD-13329,20230719,P013,CH07,CAM002,2,25.0,0,50.0,17.78,32.22
ORD-13330,20230719,P003,CH01,CAM002,1,65.0,0,65.0,23.9,41.1
ORD-13331,20230719,P009,CH05,CAM002,2,120.0,0,240.0,91.57,148.43
ORD-13332,20230719,P005,CH02,CAM002,1,26.0,5.0,24.7,9.68,15.02
ORD-13333,20230719,P011,CH08,CAM002,1,29.0,5.0,27.55,9.88,17.67
ORD-13334,20230719,P003,CH06,CAM002,2,65.0,0,130.0,48.06,81.94
ORD-13335,20230720,P003,CH02,CAM002,2,65.0,0,130.0,51.35,78.65
ORD-13336,20230720,P013,CH04,CAM002,1,25.0,5.0,23.75,8.55,15.2
ORD-13337,20230720,P003,CH04,CAM002,2,65.0,0,130.0,50.64,79.36
ORD-13338,20230720,P015,CH01,CAM002,3,75.0,0,225.0,94.38,130.62
ORD-13339,20230720,P007,CH05,CAM002,1,38.0,0,38.0,12.31,25.69
ORD-13340,20230720,P011,CH01,CAM002,1,29.0,5.0,27.55,10.96,16.59
ORD-13341,20230720,P006,CH06,CAM002,1,22.0,0,22.0,8.19,13.81
ORD-13342,20230720,P008,CH04,CAM002,1,28.0,0,28.0,11.24,16.76
ORD-13343,20230720,P005,CH01,CAM002,1,26.0,20.0,20.8,8.08,12.72
ORD-13344,20230720,P012,CH04,CAM002,1,31.0,0,31.0,12.61,18.39
ORD-13345,20230720,P014,CH07,CAM002,1,18.0,15.0,15.3,5.77,9.53
ORD-13346,20230720,P002,CH02,CAM002,1,34.0,0,34.0,13.19,20.81
ORD-13347,20230720,P006,CH01,CAM002,2,22.0,10.0,39.6,16.36,23.24
ORD-13348,20230720,P003,CH07,CAM002,1,65.0,0,65.0,24.54,40.46
ORD-13349,20230720,P007,CH07,CAM002,1,38.0,5.0,36.1,12.79,23.31
ORD-13350,20230720,P010,CH05,CAM002,1,55.0,0,55.0,23.05,31.95
ORD-13351,20230720,P009,CH01,CAM002,2,120.0,0,240.0,77.42,162.58
ORD-13352,20230720,P011,CH03,CAM002,1,29.0,0,29.0,11.75,17.25
ORD-13353,20230721,P006,CH01,CAM002,1,22.0,0,22.0,8.54,13.46
ORD-13354,20230721,P014,CH02,CAM002,1,18.0,0,18.0,6.88,11.12
ORD-13355,20230721,P015,CH04,CAM002,1,75.0,5.0,71.25,29.4,41.85
ORD-13356,20230721,P002,CH07,CAM002,2,34.0,0,68.0,23.11,44.89
ORD-13357,20230721,P014,CH05,CAM002,2,18.0,0,36.0,11.66,24.34
ORD-13358,20230721,P014,CH02,CAM002,1,18.0,0,18.0,6.29,11.71
ORD-13359,20230721,P002,CH02,CAM002,1,34.0,0,34.0,13.36,20.64
ORD-13360,20230721,P006,CH04,CAM002,1,22.0,0,22.0,8.64,13.36
ORD-13361,20230722,P013,CH03,CAM002,3,25.0,0,75.0,31.2,43.8
ORD-13362,20230722,P005,CH08,CAM002,1,26.0,15.0,22.1,8.85,13.25
ORD-13363,20230722,P005,CH08,CAM002,2,26.0,0,52.0,18.48,33.52
ORD-13364,20230722,P008,CH02,CAM002,1,28.0,20.0,22.4,8.73,13.67
ORD-13365,20230722,P009,CH03,CAM002,1,120.0,10.0,108.0,35.98,72.02
ORD-13366,20230722,P008,CH01,CAM002,1,28.0,0,28.0,10.4,17.6
ORD-13367,20230722,P009,CH06,CAM002,1,120.0,0,120.0,40.04,79.96
ORD-13368,20230722,P006,CH04,CAM002,3,22.0,10.0,59.4,21.48,37.92
ORD-13369,20230722,P006,CH06,CAM002,2,22.0,0,44.0,17.4,26.6
ORD-13370,20230722,P009,CH03,CAM002,1,120.0,0,120.0,44.31,75.69
ORD-13371,20230722,P006,CH03,CAM002,4,22.0,15.0,74.8,26.03,48.77
ORD-13372,20230722,P011,CH02,CAM002,2,29.0,20.0,46.4,18.54,27.86
ORD-13373,20230722,P006,CH05,CAM002,3,22.0,0,66.0,24.43,41.57
ORD-13374,20230722,P005,CH08,CAM002,3,26.0,20.0,62.4,25.04,37.36
ORD-13375,20230722,P007,CH08,CAM002,1,38.0,15.0,32.3,10.36,21.94
ORD-13376,20230722,P001,CH01,CAM002,2,29.0,0,58.0,19.89,38.11
ORD-13377,20230723,P011,CH06,CAM002,1,29.0,0,29.0,11.14,17.86
ORD-13378,20230723,P014,CH07,CAM002,2,18.0,10.0,32.4,13.18,19.22
ORD-13379,20230723,P002,CH01,CAM002,1,34.0,0,34.0,12.65,21.35
ORD-13380,20230723,P011,CH04,CAM002,2,29.0,0,58.0,19.14,38.86
ORD-13381,20230723,P005,CH02,CAM002,1,26.0,5.0,24.7,8.86,15.84
ORD-13382,20230723,P010,CH08,CAM002,1,55.0,0,55.0,22.28,32.72
ORD-13383,20230723,P015,CH01,CAM002,1,75.0,5.0,71.25,25.94,45.31
ORD-13384,20230723,P005,CH04,CAM002,1,26.0,0,26.0,9.27,16.73
ORD-13385,20230723,P009,CH08,CAM002,2,120.0,15.0,204.0,71.15,132.85
ORD-13386,20230723,P002,CH04,CAM002,2,34.0,0,68.0,25.45,42.55
ORD-13387,20230723,P014,CH01,CAM002,1,18.0,10.0,16.2,5.39,10.81
ORD-13388,20230723,P010,CH01,CAM002,3,55.0,0,165.0,57.83,107.17
